@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
5035,'2019/09/24 11:31:31:605',47,306.912476,129.616364,86.043877,363.987061,138.505432,97.458328,408.374939,134.617828,100.147141,447.316895,110.499451,103.055435,495.477203,114.97049,97.807678,3
5036,'2019/09/24 11:31:31:654',47,310.317993,138.675812,85.846306,368.439423,148.402771,97.288277,412.834167,144.328461,99.94249,452.558167,119.951294,102.935417,499.036133,123.151459,97.591431,3
5037,'2019/09/24 11:31:31:704',47,311.206848,145.686279,85.734642,369.242737,156.218109,97.18924,413.455017,152.799225,99.78817,453.289337,128.084686,102.936386,499.744385,130.860443,97.587585,3
5038,'2019/09/24 11:31:31:754',47,311.862518,154.981079,85.255417,368.922882,165.614441,96.623215,412.866516,162.429443,99.310287,452.47226,137.982391,102.65744,499.366028,139.911865,97.359276,3
5039,'2019/09/24 11:31:31:805',47,312.341797,164.362061,85.012177,370.37619,174.929596,96.34008,414.184296,172.110443,98.910019,453.823761,147.858734,102.33828,500.20343,148.884766,97.015686,3
5040,'2019/09/24 11:31:31:854',47,311.395874,176.731354,84.761032,369.49588,187.855164,96.129898,412.837952,184.797821,98.729782,451.922394,160.281342,102.231934,498.574829,160.731659,96.937454,3
5041,'2019/09/24 11:31:31:905',47,310.347168,185.621704,84.528732,369.434204,198.550415,95.941002,412.8591,195.835052,98.472595,452.064362,171.243652,102.062767,498.582703,171.350006,96.720749,3
5042,'2019/09/24 11:31:31:954',47,309.705902,196.524017,84.45002,371.641846,210.713745,96.038437,415.304565,207.157013,98.518295,454.156342,183.870728,101.851669,499.80127,182.572144,96.428146,3
5043,'2019/09/24 11:31:32:006',47,310.286407,205.975677,83.880783,371.801544,220.863068,95.506104,415.367249,216.712982,98.126595,455.273865,194.802917,101.376213,499.556885,193.216553,95.97229,3
5044,'2019/09/24 11:31:32:056',47,310.808411,218.276154,83.229744,371.856354,233.766998,94.888184,415.748993,229.983063,97.474731,456.471649,208.892395,100.759872,499.888855,206.80426,95.373596,3
5045,'2019/09/24 11:31:32:105',47,310.976013,229.243317,83.026962,372.139618,245.244766,94.680908,416.468842,241.695099,97.220741,457.925049,221.119568,100.466705,500.391846,219.132538,95.048981,3
5046,'2019/09/24 11:31:32:155',47,310.547913,242.474335,82.188881,371.220306,259.188721,93.981529,415.492065,255.665741,96.563705,457.177856,237.076721,99.73069,499.153076,233.745209,94.406952,3
5047,'2019/09/24 11:31:32:205',47,310.874878,255.666794,81.357941,370.969421,273.04184,93.163971,415.32431,269.800537,95.750397,456.656799,254.644348,98.772003,498.678589,248.411148,93.619888,3
5048,'2019/09/24 11:31:32:259',47,311.114014,265.988708,80.617203,370.307556,283.871643,92.448578,414.440887,280.947876,95.070251,455.688293,268.118042,97.9785,497.859924,260.617249,92.972801,3
5049,'2019/09/24 11:31:32:306',47,311.243042,277.662415,79.911629,368.586792,295.952759,91.751968,412.498291,294.098602,94.366043,454.803192,283.307678,97.131813,497.178894,275.465088,92.22834,3
5050,'2019/09/24 11:31:32:356',47,310.606171,287.062958,79.251564,367.756836,305.195801,91.049858,411.458221,303.537231,93.664429,454.029999,293.922882,96.290955,496.083923,285.650055,91.450989,3
5051,'2019/09/24 11:31:32:405',47,308.858948,297.453979,78.531693,366.135559,315.707886,90.334732,409.466553,314.254913,92.943565,451.981201,305.496155,95.395561,493.426819,297.584595,90.581505,3
5052,'2019/09/24 11:31:32:457',47,307.1008,305.597168,77.742424,364.303406,323.812378,89.630753,407.175659,322.700623,92.227081,449.597992,314.148682,94.55574,491.006714,306.749725,89.751259,3
5053,'2019/09/24 11:31:32:506',47,305.950073,313.733704,76.912498,363.10965,332.154175,88.827194,405.698578,331.134766,91.425827,448.21936,324.018646,93.518829,489.561035,316.109863,88.801804,3
5054,'2019/09/24 11:31:32:557',47,304.675598,323.487671,75.768456,360.805084,342.526917,87.695221,403.114807,341.827087,90.335266,445.68158,334.763458,92.411789,487.23941,327.164429,87.73642,3
5055,'2019/09/24 11:31:32:607',47,304.204834,333.603455,74.565018,360.075623,353.029053,86.523071,402.262634,352.506622,89.176414,444.853973,346.299438,91.047966,486.022522,339.287415,86.373451,3
5056,'2019/09/24 11:31:32:656',47,304.702454,340.235107,73.771889,360.039307,359.82428,85.752922,402.041779,359.614899,88.389107,444.812592,353.876038,90.131233,485.89386,346.747437,85.499657,3
5057,'2019/09/24 11:31:32:706',47,305.285614,347.211426,73.204796,360.79657,366.868927,85.223312,402.706329,366.825439,87.828491,445.806824,360.84082,89.462799,486.551392,354.723877,84.738258,3
5058,'2019/09/24 11:31:32:757',47,305.428223,351.67514,72.764725,361.025421,371.707092,84.805054,402.922333,372.114471,87.339294,446.178772,365.646667,88.940964,486.448669,360.406494,84.128769,3
5059,'2019/09/24 11:31:32:808',47,304.683289,354.86731,72.450478,360.393036,375.241302,84.577843,402.165222,376.175446,87.034622,445.578552,368.868408,88.624939,485.373474,364.482361,83.73172,3
5060,'2019/09/24 11:31:32:857',47,303.498505,356.083557,72.003937,359.561401,377.13443,84.177536,401.008667,378.891541,86.503845,444.573151,370.275482,88.184425,484.139618,366.150452,83.263504,3
5061,'2019/09/24 11:31:32:908',47,301.62619,356.175232,71.410583,358.137604,378.311768,83.583138,399.310791,379.630798,85.924759,442.851349,370.91803,87.611092,482.213928,366.823761,82.678093,3
5062,'2019/09/24 11:31:32:957',47,298.62915,354.750549,69.903603,355.278931,378.148254,82.129982,396.186981,379.269775,84.498688,439.607941,370.599182,86.195885,479.102264,366.190369,81.311386,3
5063,'2019/09/24 11:31:33:009',47,296.480225,352.942169,68.086166,352.479706,376.919556,80.368568,393.127197,378.239197,82.740997,436.486572,369.820618,84.450462,476.383026,365.179199,79.650024,3
5064,'2019/09/24 11:31:33:057',47,295.783844,351.493774,65.748589,351.681213,375.972595,78.044365,391.961823,377.187958,80.43692,435.063843,369.124756,82.118805,475.303497,364.062897,77.402832,3
5065,'2019/09/24 11:31:33:108',47,297.174622,350.693329,63.289742,354.063934,374.494446,75.611496,394.247375,375.258392,78.019386,437.220184,367.133057,79.625641,477.378967,362.021667,74.894615,3
5066,'2019/09/24 11:31:33:156',47,298.91217,349.60907,60.802856,356.484894,374.62088,73.013298,396.722565,375.427429,75.413116,439.935425,367.645264,76.992798,479.880066,362.7677,72.193314,3
5067,'2019/09/24 11:31:33:207',47,299.996582,347.865051,58.114861,357.510895,374.059631,70.281395,397.84082,375.149719,72.676018,441.303436,367.901581,74.237984,481.271484,363.132324,69.434967,3
5068,'2019/09/24 11:31:33:257',47,302.990479,347.269409,55.009499,361.972015,373.763519,67.073662,402.54895,374.759308,69.412407,446.211884,367.562317,70.924698,485.780182,362.787079,66.054764,3
5069,'2019/09/24 11:31:33:308',47,306.362457,346.529816,52.426342,364.891357,374.295959,64.365829,405.519043,375.676239,66.693993,449.672333,369.09433,68.219284,489.130066,364.661255,63.32341,3
5070,'2019/09/24 11:31:33:358',47,311.231293,347.874817,49.406555,369.519775,379.076965,60.907593,410.140259,381.50116,63.026081,455.334137,374.46582,64.911491,494.41098,370.445862,59.903587,3
5071,'2019/09/24 11:31:33:408',47,316.427063,350.10144,46.638535,377.963898,382.442657,57.830368,418.956787,385.065765,59.737339,464.395813,376.361603,61.888844,502.678589,371.065613,56.811539,3
5072,'2019/09/24 11:31:33:459',47,320.641296,351.820618,43.679218,383.817719,386.537628,54.730835,424.801147,391.330017,55.97665,469.918152,379.269287,58.898144,507.742004,372.12207,53.84359,3
5073,'2019/09/24 11:31:33:508',47,323.437256,353.461792,40.535507,388.987152,389.461304,51.468834,429.805725,394.428253,52.478775,473.456238,381.499023,55.644676,511.625549,373.852875,50.557697,3
5074,'2019/09/24 11:31:33:563',47,324.785706,353.255676,38.237282,390.595612,390.271057,48.836258,431.498688,395.112793,49.941158,474.727753,382.449921,53.103577,512.614868,374.830719,47.988865,3
5075,'2019/09/24 11:31:33:608',47,325.44342,351.470978,35.314125,391.004608,389.434601,45.625519,431.806641,393.325348,47.030457,473.987854,381.907928,49.970455,511.093811,374.549713,44.878471,3
5076,'2019/09/24 11:31:33:658',47,325.054565,348.985168,33.078613,388.307465,388.192993,43.272884,429.010468,391.628418,44.915085,471.20636,380.99472,47.828842,508.488281,374.190216,42.770126,3
5077,'2019/09/24 11:31:33:710',47,323.901184,348.115204,28.900742,383.668579,385.685669,39.105801,424.707397,388.338531,41.063236,466.436768,379.169525,43.866138,504.087067,372.421387,38.983479,3
5078,'2019/09/24 11:31:33:759',47,323.551758,349.160583,26.423218,382.949097,386.151978,36.577568,424.712341,387.883026,38.748058,466.046417,379.804932,41.382462,503.114929,372.460144,36.623444,3
5079,'2019/09/24 11:31:33:808',47,324.551514,350.338867,24.710613,382.022003,388.007874,34.430061,423.615814,390.248505,36.592937,465.970581,382.985413,39.192535,502.401367,375.297638,34.496521,3
5080,'2019/09/24 11:31:33:859',47,327.594421,348.932617,22.476465,381.509552,386.093567,31.982693,422.442657,388.876923,34.127422,466.361389,382.573792,36.59201,502.258209,375.488586,31.903231,3
5081,'2019/09/24 11:31:33:909',47,329.828796,348.597198,20.833033,382.477264,385.307861,30.093925,422.343231,388.175049,32.244179,467.244873,382.047974,34.70269,502.774292,375.000854,30.055916,3
5082,'2019/09/24 11:31:33:959',47,331.875336,349.371338,18.617418,383.68396,385.211853,27.398985,422.341736,388.146729,29.531672,468.738464,381.981018,31.97686,503.381958,374.598969,27.363588,3
5083,'2019/09/24 11:31:34:010',47,331.053009,350.203888,17.364155,383.03891,386.234314,25.832987,420.786926,389.180603,27.953459,467.924652,383.018829,30.380379,502.212097,375.220917,25.787613,3
5084,'2019/09/24 11:31:34:059',47,328.154816,352.966034,15.386765,381.854889,389.335022,23.526669,418.66745,392.045837,25.673042,466.318726,385.199371,28.157782,499.845184,376.551758,23.627605,3
5085,'2019/09/24 11:31:34:110',47,326.223999,356.689636,13.685242,381.889954,393.52356,21.68055,420.854492,394.66571,25.915884,464.926788,387.979156,26.626322,498.2547,378.341187,22.227964,3
5086,'2019/09/24 11:31:34:159',47,324.324646,358.414063,10.745571,378.430664,392.218018,22.23481,418.57431,394.941956,24.695143,464.077759,387.947662,24.402273,496.382935,378.124573,20.064112,3
5087,'2019/09/24 11:31:34:210',47,323.648834,359.830078,10.134911,377.012451,393.926788,21.830189,418.290222,396.101074,24.521156,463.601929,390.169952,23.650486,495.573425,379.669342,19.406801,3
5088,'2019/09/24 11:31:34:260',47,324.150879,374.506287,14.135639,382.85791,413.328491,23.562626,429.177704,417.578003,25.632349,469.834106,411.942749,23.749205,495.841614,397.709564,19.672569,3
5089,'2019/09/24 11:31:34:310',47,325.036041,377.146423,14.785614,380.294678,415.697693,24.574492,428.678345,420.622711,26.537666,463.322174,415.214111,24.63134,490.066559,400.947937,20.421209,3
5090,'2019/09/24 11:31:34:360',47,328.91452,380.726807,14.806751,382.937653,418.555542,24.57929,431.368134,423.802551,26.411478,463.071472,417.692902,24.587822,489.376129,402.545044,20.447523,3
5091,'2019/09/24 11:31:34:409',47,325.019287,385.508087,13.959766,382.760529,424.212616,23.94799,431.836212,428.998688,26.087477,459.912842,423.277863,24.052547,487.358154,406.586914,20.401114,3
5092,'2019/09/24 11:31:34:460',47,322.255646,389.911377,13.835018,381.930481,429.920593,24.602942,432.702332,433.897339,26.833902,461.005035,427.900238,24.794472,487.15094,411.208588,20.891279,3
5093,'2019/09/24 11:31:34:510',47,324.292969,391.835388,15.04694,383.135132,431.164978,26.315374,436.286316,434.661255,28.339758,462.004242,428.659912,26.199423,487.650635,413.012878,21.747816,3
5094,'2019/09/24 11:31:34:560',47,321.290375,398.606689,17.698395,383.775696,438.181641,28.838196,438.442108,441.743713,30.532124,463.830566,434.983765,28.511204,486.509155,419.963013,23.514751,3
5095,'2019/09/24 11:31:34:610',47,322.12323,402.252869,19.27453,391.89389,443.641571,29.653101,441.175751,446.756226,31.263243,469.323334,439.028198,28.937599,491.28418,420.995605,24.564425,3
5096,'2019/09/24 11:31:34:661',47,329.852905,403.594543,19.173967,396.36322,441.31543,30.005615,442.18335,443.635345,31.786308,470.171387,434.109955,29.893551,495.57254,417.670105,24.813232,3
5097,'2019/09/24 11:31:34:710',47,329.286255,389.9776,19.096336,379.307983,423.625214,31.584448,420.447327,428.077209,33.673569,457.125366,420.595154,31.890583,488.849426,408.713501,26.58621,3
5098,'2019/09/24 11:31:34:762',47,328.368591,383.433472,18.691334,373.685333,413.824341,32.023361,413.708618,417.958649,34.451031,455.515961,410.951355,32.898106,487.207153,400.862762,27.601,3
5099,'2019/09/24 11:31:34:814',47,326.258728,377.607086,18.572161,372.195862,405.473206,32.382042,413.141571,409.339325,34.900909,454.752411,402.168457,33.413864,487.076355,392.917603,28.1085,3
5100,'2019/09/24 11:31:34:861',47,324.728424,370.564453,20.44977,371.992218,393.388214,34.878998,415.39444,397.444611,37.326103,455.979401,388.597656,35.977543,488.933746,381.731354,30.509773,3
5101,'2019/09/24 11:31:34:912',47,322.546326,362.245148,23.698488,371.144867,382.414581,38.37278,416.819305,386.269287,40.81842,457.856934,375.852234,39.468864,492.179138,372.00592,33.920868,3
5102,'2019/09/24 11:31:34:961',47,319.819794,356.694458,26.958567,370.318207,377.731171,41.70319,417.053986,381.759705,44.048573,458.689606,371.923981,42.593494,493.384674,366.772644,37.273083,3
5103,'2019/09/24 11:31:35:012',47,316.934296,351.902649,30.963953,371.937164,375.735931,45.680248,419.162994,380.961029,47.589775,460.672424,368.409546,46.402718,495.642334,363.307159,41.006142,3
5104,'2019/09/24 11:31:35:061',47,314.600586,347.172852,34.370419,370.858429,371.22522,49.149685,417.330811,378.114075,50.636963,458.63147,362.803284,49.856056,495.192963,357.35553,44.529686,3
5105,'2019/09/24 11:31:35:116',47,312.006287,340.425659,37.041771,363.905609,361.920715,51.840122,410.431244,366.62738,53.843201,453.606689,357.18576,52.605736,491.497559,353.316895,47.397282,3
5106,'2019/09/24 11:31:35:162',47,308.623352,337.79425,40.685452,357.972778,357.266785,55.320797,404.531097,361.115234,57.568588,448.908752,354.574493,56.285286,487.649323,351.215485,51.170677,3
5107,'2019/09/24 11:31:35:212',47,305.839905,337.367462,43.46254,354.412201,356.044159,58.030342,400.750427,359.284882,60.405605,446.171722,354.277863,59.122162,485.170563,351.025513,54.066742,3
5108,'2019/09/24 11:31:35:261',47,303.449707,338.008179,46.662155,351.806427,355.933655,61.108463,398.462158,358.769714,63.535912,444.068756,354.889282,62.259476,483.233856,351.547546,57.239998,3
5109,'2019/09/24 11:31:35:312',47,302.246948,338.942596,49.221329,350.72934,356.863129,63.607338,397.725128,359.752075,66.045837,442.872101,356.260498,64.806358,482.338348,352.903992,59.809181,3
5110,'2019/09/24 11:31:35:361',47,301.497833,340.381958,52.05307,349.342804,358.060547,66.392525,396.568115,360.974731,68.867188,441.55542,357.806122,67.651817,481.238251,354.768921,62.669186,3
5111,'2019/09/24 11:31:35:416',47,301.562775,341.85498,54.474918,349.657166,359.757202,68.765572,396.741119,362.477234,71.268311,441.848694,359.609711,70.046829,481.457703,356.21582,65.091797,3
5112,'2019/09/24 11:31:35:462',47,301.985596,343.589355,57.223633,350.040497,362.334045,71.481888,396.91806,365.742188,73.937088,442.10675,362.437134,72.792656,481.687866,358.784546,67.845703,3
5113,'2019/09/24 11:31:35:512',47,302.545319,343.5979,59.188286,350.326324,361.534821,73.517471,397.145325,364.854675,76.012482,442.524902,361.839478,74.847466,482.027161,358.187317,69.918228,3
5114,'2019/09/24 11:31:35:563',47,304.113739,343.420776,61.904739,351.647766,360.341919,76.29509,398.177765,363.532166,78.814148,443.807007,360.479401,77.660637,483.409698,356.878174,72.751221,3
5115,'2019/09/24 11:31:35:612',47,305.390564,343.942688,63.761559,352.386688,360.499573,78.129074,398.691895,363.804993,80.648239,444.620056,360.459778,79.53331,484.010956,356.768311,74.629623,3
5116,'2019/09/24 11:31:35:663',47,306.309937,344.693542,66.128174,352.75293,361.00766,80.456818,398.537689,364.541748,82.970131,444.709015,361.166382,81.893814,484.026184,357.625366,76.995308,3
5117,'2019/09/24 11:31:35:719',47,307.353424,346.242981,68.301674,355.015625,362.105164,82.545265,400.676422,365.381073,85.005295,446.785461,361.464508,83.919678,485.620697,357.464783,78.994461,3
5118,'2019/09/24 11:31:35:764',47,308.621399,346.249573,69.927345,356.718384,361.812714,84.15126,402.267242,365.257355,86.571487,448.32901,361.038147,85.501022,486.934998,357.090149,80.562172,3
5119,'2019/09/24 11:31:35:813',47,310.485016,345.339478,72.103676,359.575531,360.557922,86.297829,404.894867,364.060425,88.665779,450.75943,359.405579,87.612579,489.226868,355.812073,82.620209,3
5120,'2019/09/24 11:31:35:864',47,311.801666,344.783569,73.100441,361.646454,360.26355,87.19339,406.872284,364.247864,89.469902,452.496429,359.445496,88.435318,490.740967,355.937317,83.412018,3
5121,'2019/09/24 11:31:35:914',47,312.719147,343.903687,74.62561,362.772644,359.620544,88.550125,407.708374,364.094147,90.76358,453.442108,358.582306,89.825409,491.196106,356.021729,84.713715,3
5122,'2019/09/24 11:31:35:963',47,312.897827,343.920654,75.211411,362.910858,359.844971,89.05191,407.730072,364.428162,91.26535,453.481903,358.911102,90.341507,491.008087,356.346863,85.234726,3
5123,'2019/09/24 11:31:36:015',47,311.3703,344.626984,77.576279,360.266968,358.897583,91.561874,404.131256,363.6745,93.907448,450.711578,359.153748,92.96389,487.952271,358.090576,87.866264,3
5124,'2019/09/24 11:31:36:064',47,310.659424,344.467194,78.15097,360.355591,360.229248,92.145508,403.944214,364.790283,94.499855,451.023254,359.569153,93.581772,487.126556,357.479736,88.488571,3
5125,'2019/09/24 11:31:36:114',47,310.88205,344.513092,78.231743,362.888489,359.983307,92.189819,406.706299,363.918457,94.458107,453.844421,356.94519,93.534027,488.104675,355.298584,88.316536,3
5126,'2019/09/24 11:31:36:165',47,309.985687,343.377808,78.143227,363.275208,358.381653,92.114319,407.292816,361.975342,94.336792,454.035217,354.550964,93.363129,487.759705,352.355103,88.152954,3
5127,'2019/09/24 11:31:36:214',47,308.01947,341.077942,77.610992,361.764862,356.815674,91.60524,405.706299,360.031555,93.848358,451.989899,352.221313,92.915405,485.867432,349.319885,87.752258,3
5128,'2019/09/24 11:31:36:264',47,306.97226,338.501343,76.714401,361.895935,354.596069,90.761398,405.770935,357.653259,92.964783,451.594238,349.799927,91.990036,485.890717,345.770599,86.91153,3
