@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
469,'2019/09/24 12:26:24:181',3,401.974915,263.19873,18.449064,417.535919,248.277695,35.475368,467.06427,248.816467,38.698975,522.443848,246.248245,37.485657,566.108093,256.042969,32.931225,2
470,'2019/09/24 12:26:24:230',3,403.624786,264.195679,15.867481,421.620178,250.146606,32.99456,471.211914,252.11467,36.071186,526.074097,249.07634,34.834198,569.64093,257.587311,30.274958,2
471,'2019/09/24 12:26:24:279',3,406.231049,271.182465,16.460541,427.070984,257.770081,33.75058,476.872772,260.152924,36.718021,531.203918,257.615601,35.428062,574.385254,264.90918,30.864971,2
472,'2019/09/24 12:26:24:329',3,406.484192,286.980103,23.659569,434.023193,275.942719,40.737122,484.009491,279.524048,43.51326,537.871277,278.517151,42.049351,579.348999,286.690796,37.28373,2
473,'2019/09/24 12:26:24:378',3,403.513947,301.096375,31.734236,433.397125,290.309113,48.663414,483.418701,294.009827,51.372093,536.938232,293.588287,49.840763,578.054626,301.792847,45.025459,2
474,'2019/09/24 12:26:24:430',3,397.111389,312.279175,39.811127,426.964905,302.971893,56.665863,476.839142,307.07547,59.378078,530.338989,306.826782,57.872227,571.493042,314.707245,53.023281,2
475,'2019/09/24 12:26:24:485',3,389.148865,320.356995,46.90556,416.898438,311.519043,63.586838,466.979492,316.192566,66.420746,520.279785,316.685364,64.775887,561.993774,324.187256,59.657688,2
476,'2019/09/24 12:26:24:531',3,380.094025,324.559235,52.73196,405.705627,315.197632,69.133942,453.980133,320.996155,72.074814,506.66095,322.206055,70.546936,548.157715,330.965942,65.403488,2
477,'2019/09/24 12:26:24:581',3,372.32724,325.644012,56.214745,396.765228,315.887268,72.672058,444.178314,321.698303,75.705093,496.156342,323.441101,74.205704,537.436157,332.900146,69.052155,2
478,'2019/09/24 12:26:24:631',3,369.436432,323.08313,56.34552,392.649536,312.849609,72.953674,440.162262,318.143127,76.077568,491.871338,320.787537,74.555,532.864441,330.62085,69.403244,2
479,'2019/09/24 12:26:24:679',3,368.453796,315.919861,51.430824,388.580566,304.666931,68.28553,435.993591,310.156189,71.518929,487.905334,312.629395,70.084991,528.920166,322.933105,64.985466,2
480,'2019/09/24 12:26:24:730',3,372.941284,310.403992,43.830982,389.76947,298.825195,60.842514,437.162109,303.801086,64.213203,488.826294,305.755219,62.86618,530.325439,316.311096,57.843678,2
481,'2019/09/24 12:26:24:782',3,379.355347,309.9151,36.338829,394.736053,301.174042,53.605473,442.146332,306.25174,57.011932,494.156403,306.828705,55.607307,535.979309,315.396912,50.602749,2
482,'2019/09/24 12:26:24:831',3,388.575653,314.234375,28.319765,403.444916,312.455261,45.754314,450.744141,317.052063,48.960865,503.310181,316.528503,47.604946,545.06366,322.302795,42.624069,2
483,'2019/09/24 12:26:24:882',3,394.821014,322.121155,25.090693,405.918365,325.108429,42.595772,453.135712,329.624634,45.7402,504.855194,329.941895,44.30225,548.011475,331.676483,39.575504,2
484,'2019/09/24 12:26:24:930',3,396.974152,333.622894,23.640526,409.342926,338.557739,41.641762,456.885498,342.530029,44.771885,508.729797,342.571411,43.349541,551.364746,343.676819,38.575012,2
485,'2019/09/24 12:26:24:982',3,395.822693,346.471497,25.995502,412.22757,349.245422,43.883255,460.277832,353.139954,46.983101,512.27356,353.32959,45.603165,554.124146,356.976563,40.613495,2
486,'2019/09/24 12:26:25:033',3,388.620117,355.444611,31.734392,409.19928,354.734253,49.072556,457.594696,359.238342,52.071346,509.614258,359.949829,50.684406,550.431946,366.705933,45.512543,2
487,'2019/09/24 12:26:25:083',3,379.209106,366.982727,39.192413,400.492737,362.587708,56.287346,449.232605,366.017334,59.298035,501.25473,366.220215,57.920086,542.367065,373.684723,52.796024,2
488,'2019/09/24 12:26:25:130',3,366.726563,377.902832,46.326813,388.894073,371.980133,63.20385,438.264191,373.41394,66.240952,490.210541,373.439819,64.787857,531.498047,381.660339,59.61348,2
489,'2019/09/24 12:26:25:180',3,348.219513,388.369751,52.979111,369.800659,381.908936,69.285561,422.255463,379.091064,72.730751,472.849762,381.393982,71.227737,515.479736,392.812256,65.924072,2
490,'2019/09/24 12:26:25:232',3,342.493195,391.164551,55.944798,363.480469,382.993164,72.201591,417.915466,378.949463,75.761658,467.90329,382.080231,74.226181,512.387024,395.369385,68.86441,2
491,'2019/09/24 12:26:25:284',3,342.673279,388.453674,56.588737,364.764069,377.984741,72.965691,419.821259,373.943298,76.51741,469.844391,377.685242,74.949005,514.768066,392.721527,69.558807,2
492,'2019/09/24 12:26:25:332',3,345.935455,378.605743,54.102814,366.637817,366.498901,70.708527,421.172058,363.12262,74.357468,471.330261,366.631104,72.895805,516.33136,382.950653,67.647446,2
493,'2019/09/24 12:26:25:382',3,352.402313,370.705139,48.069096,366.981201,358.135498,65.211365,420.11795,355.241638,69.019508,470.460693,357.768097,67.714752,516.71991,373.124573,62.638664,2
494,'2019/09/24 12:26:25:431',3,363.268463,365.53656,38.420219,371.654053,352.743835,56.171844,422.589508,351.308655,60.098957,473.17276,353.546631,58.99263,520.681152,366.486084,54.297279,2
495,'2019/09/24 12:26:25:483',3,371.690582,365.027466,32.403599,382.772827,358.087097,50.578819,431.997925,357.578796,54.235271,483.522156,357.939819,53.048859,529.210449,366.80304,48.284653,2
496,'2019/09/24 12:26:25:532',3,378.660126,367.034607,29.062948,390.368103,367.05954,47.08802,439.269806,366.842407,50.703545,490.796509,366.656036,49.484348,535.363159,373.663452,44.536697,2
497,'2019/09/24 12:26:25:584',3,381.878296,371.785706,28.103292,395.640259,371.18573,45.800144,444.465088,371.09259,49.341721,495.905182,370.798157,48.151695,540.020203,378.262848,43.197437,2
498,'2019/09/24 12:26:25:636',3,380.009888,381.051544,31.254068,398.334503,379.024719,48.488132,447.700867,378.937927,51.924427,498.830322,379.105865,50.651955,542.293823,387.127594,45.637035,2
499,'2019/09/24 12:26:25:682',3,374.534821,391.500458,38.569778,397.491852,390.109619,55.349819,447.326691,389.930237,58.763077,497.930023,389.940033,57.460541,541.440918,397.319092,52.298691,2
500,'2019/09/24 12:26:25:733',3,371.929138,396.648193,43.445358,397.950867,394.02002,60.144344,448.148621,394.031006,63.449471,498.420868,393.776459,62.056007,541.761719,401.36438,56.77755,2
501,'2019/09/24 12:26:25:783',3,364.785583,404.195251,50.335857,395.704559,400.069641,66.981659,446.163788,400.461884,70.057266,497.068665,398.825623,68.486282,541.253784,405.866913,63.031582,2
502,'2019/09/24 12:26:25:834',3,357.814514,403.649445,52.870926,388.910919,400.004639,69.570847,439.75116,400.04657,72.716904,490.586487,398.729492,71.132843,536.26001,405.573181,65.645531,2
503,'2019/09/24 12:26:25:883',3,354.075287,401.000183,53.997101,385.158325,396.390656,70.762581,436.517609,396.085358,73.992966,487.141235,395.237396,72.417252,533.926453,403.049011,66.913139,2
504,'2019/09/24 12:26:25:932',3,354.804779,397.824066,54.168282,386.192627,391.972229,71.033478,437.910522,391.917145,74.279945,488.365021,391.116394,72.698364,535.716614,399.723511,67.201088,2
505,'2019/09/24 12:26:26:000',3,359.044281,393.219543,52.793201,389.987335,387.071838,69.77681,441.76416,387.410126,73.06517,492.279053,386.791748,71.512665,539.943604,396.283081,66.03727,2
506,'2019/09/24 12:26:26:050',3,362.406403,389.881531,49.284931,390.572754,382.727173,66.433365,441.913574,383.320129,69.869049,492.697021,382.501404,68.482529,541.094482,392.990234,63.159286,2
507,'2019/09/24 12:26:26:100',3,361.674377,389.214142,47.589928,388.883301,379.873322,64.783501,440.248322,379.766418,68.241653,490.815277,378.884583,66.875526,539.609436,389.826904,61.687984,2
508,'2019/09/24 12:26:29:442',4,338.104858,323.441345,32.641953,369.85907,315.917664,48.868744,420.011841,313.91748,52.35894,472.028198,309.353088,51.158989,514.766235,317.663757,46.467503,3
509,'2019/09/24 12:26:29:491',4,338.077332,321.207428,33.179306,370.038757,313.680817,49.428123,420.334778,311.604126,52.916439,472.225464,307.108826,51.725838,515.032532,315.264923,47.024391,3
510,'2019/09/24 12:26:29:542',4,336.880585,314.157684,34.215511,369.7435,306.308807,50.442024,420.300232,303.933167,53.885071,472.022552,299.198364,52.641472,514.688049,307.185394,47.898338,3
511,'2019/09/24 12:26:29:591',4,333.607239,303.596008,35.414246,365.501587,294.834412,51.663086,416.063324,292.477173,55.165501,467.882629,288.135437,53.95351,510.659973,296.74939,49.277481,3
512,'2019/09/24 12:26:29:642',4,329.58429,294.819519,36.882225,361.08432,285.704163,53.160049,411.77066,283.592773,56.677322,463.55304,279.745789,55.482174,506.729126,288.546082,50.841518,3
513,'2019/09/24 12:26:29:693',4,328.063171,290.186798,38.058289,359.898621,280.522705,54.369793,410.820251,279.114441,57.865952,462.282959,275.346313,56.660137,506.165161,283.746521,52.001717,3
514,'2019/09/24 12:26:29:740',4,326.001892,286.738464,38.387985,357.887939,277.040833,54.745415,408.980713,275.456635,58.241867,460.336975,271.682373,57.025517,504.418884,279.973785,52.313339,3
515,'2019/09/24 12:26:29:792',4,320.2677,277.31488,34.46262,351.543884,266.66394,50.836292,402.418579,264.250671,54.301098,453.893799,259.080078,53.064735,498.092346,267.292053,48.33588,3
516,'2019/09/24 12:26:29:841',4,321.360321,267.426971,29.750559,350.432678,254.125076,46.074074,400.294647,251.875504,49.591328,452.307526,247.680817,48.413223,497.131989,256.274902,43.877579,3
517,'2019/09/24 12:26:29:890',4,327.110291,255.472794,26.191877,355.598816,238.917419,42.306187,404.293396,237.310852,45.808426,457.171814,233.625488,44.658405,501.74231,243.50412,40.317341,3
518,'2019/09/24 12:26:29:943',4,333.902924,250.453812,25.327789,361.984009,231.944214,41.291122,410.386078,230.141418,44.756969,463.121368,226.948944,43.594116,507.731079,236.828339,39.303692,3
519,'2019/09/24 12:26:29:992',4,341.16626,255.688446,26.917618,368.820892,238.550049,42.896027,416.811005,238.181305,46.414696,469.315979,236.452301,45.351871,513.843933,246.336761,41.041119,3
520,'2019/09/24 12:26:30:043',4,342.425262,295.602325,31.842403,371.479431,285.008179,47.981033,419.855713,284.885254,51.354191,471.920441,282.046448,50.22361,516.265503,289.01532,45.54879,3
521,'2019/09/24 12:26:30:094',4,339.467682,328.028931,33.517731,366.891785,322.16571,49.755859,415.103699,322.232117,53.155319,467.113647,318.350616,52.123386,511.26944,323.874512,47.325836,3
522,'2019/09/24 12:26:30:141',4,332.910339,373.938141,34.22644,358.291321,375.34494,50.414593,405.982147,376.55072,53.825371,457.97641,371.772705,52.98209,502.37442,374.473358,48.093494,3
523,'2019/09/24 12:26:30:193',4,330.36145,386.147339,33.93618,354.443359,389.674103,50.039566,401.30368,390.695007,53.497917,453.478333,385.580078,52.757378,498.574066,387.732727,47.901489,3
524,'2019/09/24 12:26:30:243',4,330.399933,383.647766,33.775406,353.586212,388.385864,49.896626,400.171844,389.601074,53.381588,452.262665,384.394379,52.708729,497.756165,386.191132,47.878315,3
525,'2019/09/24 12:26:30:293',4,332.765259,360.94281,33.944206,355.833099,361.386597,50.199162,402.134766,363.024597,53.657078,454.423004,359.096375,52.878822,499.63916,363.139832,48.091057,3
526,'2019/09/24 12:26:30:341',4,332.592987,355.408691,33.862984,354.968719,353.231812,50.17878,401.338867,355.422607,53.639923,453.373871,352.407837,52.792271,498.313873,357.873108,48.012833,3
527,'2019/09/24 12:26:30:391',4,323.15451,378.317566,34.378918,345.084015,380.354187,50.687759,391.644592,383.065186,54.124199,443.532227,379.567383,53.325966,488.42807,383.568726,48.460575,3
528,'2019/09/24 12:26:30:445',4,319.970032,398.998749,34.672417,341.294647,406.659149,50.818321,387.956573,409.138306,54.275574,439.72699,404.749451,53.571587,484.885101,406.670288,48.658966,3
529,'2019/09/24 12:26:30:493',4,321.790955,399.43689,34.825356,342.191498,408.202423,50.87468,388.78952,410.260223,54.39312,440.545166,405.742889,53.709694,485.981628,407.352966,48.799416,3
530,'2019/09/24 12:26:30:544',4,328.300079,376.189301,35.344437,348.760376,382.523315,51.61277,395.249908,384.855042,55.121651,446.736816,380.503845,54.391937,492.067596,383.248016,49.445759,3
531,'2019/09/24 12:26:30:592',4,335.643494,349.070618,35.098129,356.300049,348.232361,51.581516,403.005249,350.734985,55.112995,454.39801,348.187469,54.230217,498.831726,354.537415,49.330978,3
532,'2019/09/24 12:26:30:641',4,337.517822,341.136597,35.087677,357.776703,338.525574,51.61087,404.523468,341.09375,55.171204,455.989258,338.884857,54.273739,500.393188,345.786316,49.430199,3
533,'2019/09/24 12:26:30:694',4,334.90155,349.403259,35.208775,354.724182,350.06311,51.723324,401.726624,352.274872,55.267826,453.110687,348.809814,54.416702,497.8508,353.824432,49.495556,3
534,'2019/09/24 12:26:30:744',4,334.17865,353.174133,35.302467,353.428284,355.790222,51.737373,400.628571,357.211792,55.32259,451.921997,352.820374,54.52338,497.127258,356.604858,49.581104,3
535,'2019/09/24 12:26:30:795',4,337.727936,329.390564,35.261929,355.785187,327.518433,51.760944,402.656097,329.296082,55.421585,454.384186,326.479156,54.607845,499.5336,332.805969,49.798695,3
536,'2019/09/24 12:26:30:843',4,343.030212,297.087708,34.627388,361.65976,288.285431,51.03194,408.22287,290.99353,54.771374,459.890167,290.887878,53.915565,503.318207,300.728577,49.318451,3
537,'2019/09/24 12:26:30:892',4,341.131561,288.572144,34.284454,359.173309,278.865051,50.649624,405.87619,281.825134,54.433891,457.622986,282.091736,53.59314,499.311249,292.050171,48.99115,3
538,'2019/09/24 12:26:30:945',4,333.09671,296.009888,34.776817,350.778351,290.765381,51.233723,398.259521,293.267578,54.977654,450.338837,292.202789,54.123699,491.820801,299.999359,49.313366,3
539,'2019/09/24 12:26:30:993',4,328.9823,292.408691,35.012367,346.018066,288.279449,51.477337,394.118469,289.175354,55.28196,446.360779,287.525482,54.431957,487.893524,294.658447,49.557674,3
540,'2019/09/24 12:26:31:045',4,332.413391,260.690735,34.379139,348.966064,251.107819,50.76041,397.036499,251.740555,54.65271,449.530426,251.928391,53.837952,489.949036,262.045959,49.156754,3
541,'2019/09/24 12:26:31:096',4,336.768188,230.056244,33.568649,352.711884,215.841309,49.803467,400.271057,216.736206,53.765236,452.971954,217.150818,53.027267,492.471832,228.51123,48.527187,3
542,'2019/09/24 12:26:31:144',4,332.210938,224.545685,33.64537,348.163208,211.578949,49.970856,396.108002,212.615509,53.901928,448.593994,212.434509,53.11858,488.491608,222.444244,48.51799,3
543,'2019/09/24 12:26:31:213',4,327.620056,220.024994,33.880402,344.140991,208.108185,50.294781,392.524384,208.20874,54.158012,445.028442,205.981323,53.320232,486.211365,214.569611,48.647243,3
544,'2019/09/24 12:26:31:269',4,325.325287,210.550659,33.913033,341.209961,197.356201,50.337074,389.516479,196.63147,54.208508,441.930206,193.477844,53.381863,484.326843,201.526154,48.77169,3
545,'2019/09/24 12:26:31:315',4,329.717224,163.534332,32.087742,344.783325,145.32135,48.260342,392.549866,144.635773,52.217018,445.181763,143.303284,51.467312,487.548126,153.429993,47.122765,3
546,'2019/09/24 12:26:31:366',4,328.335754,151.873016,31.937906,342.954681,133.369202,48.115593,390.680603,132.160065,52.04763,443.301514,129.730194,51.276623,486.204895,139.718262,46.928707,3
547,'2019/09/24 12:26:31:414',4,325.2612,128.416168,30.674719,338.656433,107.632294,46.845135,385.559998,106.477509,50.802765,438.299347,103.237701,50.063358,482.50177,113.141418,45.870972,3
548,'2019/09/24 12:26:31:464',4,326.308136,98.520111,28.17284,339.052612,75.994843,44.320526,384.831085,76.436218,48.318733,438.047119,73.839661,47.686619,482.61795,83.835968,43.629189,3
549,'2019/09/24 12:26:31:518',4,330.281616,78.276398,26.76573,342.568573,49.31012,42.134274,388.114258,48.902588,46.111103,440.743591,48.688812,45.525513,485.774414,58.674011,41.680504,3
550,'2019/09/24 12:26:31:563',4,331.114777,66.212189,26.129093,344.437347,34.389526,41.129482,390.596863,33.94455,44.86562,443.079041,33.582031,44.078827,488.05426,40.799286,40.066223,3
551,'2019/09/24 12:26:31:611',4,328.30191,55.280579,24.976099,344.049713,21.604034,39.917301,390.567688,19.790253,43.453003,443.473541,18.165436,42.4272,485.982971,28.374908,38.470734,3
552,'2019/09/24 12:26:31:662',4,326.84024,48.296173,23.733341,345.30838,16.028412,38.981594,391.975342,13.14389,42.402405,444.749603,10.603088,41.217964,486.803375,21.935211,37.317345,3
553,'2019/09/24 12:26:31:712',4,330.022705,47.683899,23.941998,346.881165,16.452545,38.538052,393.346436,14.669647,42.041122,446.141998,11.400391,40.879902,488.035461,23.629303,37.017879,3
554,'2019/09/24 12:26:31:761',4,336.827454,58.841583,25.468719,353.881348,31.00589,39.918961,400.561737,27.961945,43.334862,452.942535,25.022644,42.195881,495.167786,34.986359,38.069248,3
555,'2019/09/24 12:26:31:811',4,345.863739,73.189636,28.707153,364.397247,51.304108,43.634888,411.174438,49.38681,47.024532,464.037048,43.929901,45.883469,505.74054,53.707458,41.548412,3
556,'2019/09/24 12:26:31:863',4,349.648499,82.630707,32.053635,371.728088,58.668884,46.742176,419.18399,57.259735,49.896309,471.514282,50.423767,48.531898,512.714478,60.364319,44.08625,3
557,'2019/09/24 12:26:31:913',4,348.385223,86.70871,33.590576,370.507141,62.740082,48.26355,417.421204,64.066406,51.425774,470.613983,56.010986,50.16151,511.041199,66.71286,45.698929,3
558,'2019/09/24 12:26:31:963',4,336.903259,85.692108,31.796185,355.967529,60.766083,46.461548,402.56366,61.931885,49.687733,454.161743,54.531921,48.56459,496.22168,64.492157,44.132938,3
559,'2019/09/24 12:26:32:034',4,334.023865,83.683746,30.822098,352.907074,58.33728,45.456001,399.482086,59.500153,48.685528,450.784943,52.576508,47.560196,493.145905,62.303558,43.146873,3
560,'2019/09/24 12:26:32:083',4,330.892517,65.48349,24.121916,341.746338,36.408691,38.395187,387.637115,37.542694,41.758415,438.332092,33.412384,40.790554,481.862915,42.262115,36.546825,3
561,'2019/09/24 12:26:32:133',4,342.017578,57.951752,22.480186,352.456238,29.869232,36.47657,399.062531,27.460114,39.656418,450.409058,22.518951,38.481598,492.375,33.697754,34.243835,3
562,'2019/09/24 12:26:32:182',4,344.849548,60.158051,25.813936,355.818726,29.16098,39.451828,402.761566,27.514771,42.610573,454.34021,23.870392,41.400703,495.693939,36.2005,37.278011,3
563,'2019/09/24 12:26:32:231',4,340.55835,85.141174,36.869629,355.578247,60.35083,51.043995,401.112854,59.337524,53.957767,454.208557,50.350769,52.656521,495.268738,61.918396,48.185253,3
